K,  	Euclidean,				Squared Euclidean,		Manhattan,				Fractional,				Cosine,
1,		0.9270588235294117,		0.9270588235294117,		0.9364705882352942,		0.9458823529411765,		0.8929411764705883
2,		0.923529411764706,		0.923529411764706,		0.9352941176470588,		0.9482352941176471,		0.8929411764705883
3,		0.9188235294117646,		0.9188235294117646,		0.9329411764705883,		0.9423529411764706,		0.8917647058823529
4,		0.9117647058823529,		0.9117647058823529,		0.9258823529411765,		0.9352941176470588,		0.8917647058823529
5,		0.9011764705882352,		0.9011764705882352,		0.9141176470588235,		0.9282352941176471,		0.8858823529411765
6,		0.8964705882352942,		0.8964705882352942,		0.9105882352941177,		0.9247058823529412,		0.8858823529411765
7,	 	0.8894117647058823,		0.8894117647058823,		0.9023529411764706,		0.920,					0.8811764705882354
8,	 	0.8823529411764706,		0.8823529411764706,		0.8988235294117646,		0.9141176470588235,		0.8694117647058823
9,	 	0.8776470588235294,		0.8776470588235294,		0.8964705882352942,		0.9117647058823529,		0.857647058823529
10,	 	0.9223529411764706,		0.9223529411764706,		0.9270588235294117,		0.9352941176470588,		0.8858823529411765
11,	 	0.920,					0.920,					0.9247058823529412,		0.9317647058823529,		0.876470588235294
12,	 	0.9141176470588235,		0.9141176470588235,		0.9188235294117646,		0.9294117647058823,		0.8647058823529412
13,	 	0.9117647058823529,		0.9117647058823529,		0.9164705882352942,		0.9282352941176471,		0.856470588235294
14,	 	0.9070588235294117,		0.9070588235294117,		0.908235294117647,		0.923529411764706,		0.8423529411764706
15,		0.9047058823529412,		0.9047058823529412,		0.908235294117647,		0.9188235294117646,		0.8329411764705881

