Threshold,	Accuracy Rate,		Type I Error,		Type II Error
0.49,		0.7152941176470589,	0.2847058823529412,	0.0
0.5,		0.7188235294117648,	0.2811764705882353,	0.0
0.51,		0.7235294117647059,	0.27647058823529413,	0.0
0.52,		0.7305882352941176,	0.26941176470588235,	0.0
0.53,		0.7364705882352941,	0.2635294117647059,	0.0
0.54,		0.7458823529411764,	0.2541176470588235,	0.0
0.55,		0.7588235294117647,	0.2411764705882353,	0.0
0.56,		0.7623529411764706,	0.2376470588235294,	0.0
0.57,		0.7623529411764706,	0.2376470588235294,	0.0
0.58,		0.7705882352941177,	0.22941176470588234,	0.0
0.59,		0.7717647058823529,	0.22705882352941176,	0.001176470588235294
0.6,		0.7776470588235294,	0.2211764705882353,	0.001176470588235294
0.61,		0.7788235294117647,	0.22,	0.001176470588235294
0.62,		0.7811764705882352,	0.21764705882352942,	0.001176470588235294
0.63,		0.7847058823529411,	0.21294117647058824,	0.002352941176470588
0.64,		0.7917647058823529,	0.20588235294117646,	0.002352941176470588
0.65,		0.7929411764705883,	0.20470588235294118,	0.002352941176470588
0.66,		0.7952941176470588,	0.2023529411764706,	0.002352941176470588
0.67,		0.7952941176470588,	0.2023529411764706,	0.002352941176470588
0.68,		0.7952941176470588,	0.2023529411764706,	0.002352941176470588
0.69,		0.7964705882352942,	0.2011764705882353,	0.002352941176470588
0.7,		0.7988235294117647,	0.1988235294117647,	0.002352941176470588
0.71,		0.8011764705882353,	0.19647058823529412,	0.002352941176470588
0.72,		0.8035294117647059,	0.19411764705882353,	0.002352941176470588
0.73,		0.8035294117647059,	0.19411764705882353,	0.002352941176470588
0.74,		0.808235294117647,	0.18941176470588236,	0.002352941176470588
0.75,		0.8117647058823529,	0.18588235294117647,	0.002352941176470588
0.76,		0.8152941176470588,	0.18235294117647058,	0.002352941176470588
0.77,		0.8164705882352942,	0.1811764705882353,	0.002352941176470588
0.78,		0.8282352941176471,	0.16941176470588235,	0.002352941176470588
0.79,		0.8352941176470589,	0.1623529411764706,	0.002352941176470588
0.8,		0.8352941176470589,	0.16,	0.004705882352941176
0.81,		0.8494117647058823,	0.14588235294117646,	0.004705882352941176
0.82,		0.8635294117647059,	0.13058823529411764,	0.0058823529411764705
0.83,		0.8811764705882353,	0.11294117647058824,	0.0058823529411764705
0.84,		0.888235294117647,	0.10588235294117647,	0.0058823529411764705
0.85,		0.8905882352941177,	0.10352941176470588,	0.0058823529411764705
0.86,		0.8964705882352941,	0.0976470588235294,	0.0058823529411764705
0.87,		0.8988235294117647,	0.09529411764705882,	0.0058823529411764705
0.88,		0.9105882352941177,	0.08235294117647059,	0.007058823529411765
0.89,		0.9188235294117647,	0.07176470588235294,	0.009411764705882352
0.9,		0.9294117647058824,	0.058823529411764705,	0.011764705882352941
0.91,		0.9364705882352942,	0.04823529411764706,	0.015294117647058824
0.92,		0.94,	0.04,	0.02
0.93,		0.9364705882352942,	0.03764705882352941,	0.02588235294117647
0.94,		0.9376470588235294,	0.036470588235294116,	0.02588235294117647
0.95,		0.9411764705882353,	0.03294117647058824,	0.02588235294117647
0.96,		0.9470588235294117,	0.02588235294117647,	0.027058823529411764
0.97,		0.9411764705882353,	0.02235294117647059,	0.036470588235294116
0.98,		0.9305882352941176,	0.011764705882352941,	0.05764705882352941
0.99,		0.9152941176470588,	0.0035294117647058825,	0.0811764705882353
1.0,		0.8976470588235295,	0.0,	0.10235294117647059
